edad,edad_quinquenal,ano,sexo,tipo_beneficio,estado,caja,suma_aportes,suma_salarios,cantidad,sml
31,30 a 34,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,7102412.0,3,2289324
32,30 a 34,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,7870352.0,3,2289324
32,30 a 34,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,8839500.0,7,2289324
32,30 a 34,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,19112578.0,8,2289324
33,30 a 34,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,7637518.0,4,2289324
33,30 a 34,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,11378086.0,5,2289324
34,30 a 34,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,9730381.0,6,2289324
34,30 a 34,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,1646586.0,1,2289324
34,30 a 34,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,10518251.0,5,2289324
34,30 a 34,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,19676791.0,9,2289324
35,35 a 39,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,10570683.0,5,2289324
35,35 a 39,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,3781153.0,1,2289324
35,35 a 39,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,15434812.0,7,2289324
35,35 a 39,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,24565335.0,9,2289324
36,35 a 39,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,13355685.0,7,2289324
36,35 a 39,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,2129463.0,1,2289324
36,35 a 39,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,5533446.0,5,2289324
36,35 a 39,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,36868939.0,14,2289324
37,35 a 39,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,30189064.0,8,2289324
37,35 a 39,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,189366.0,1,2289324
37,35 a 39,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,34020886.0,11,2289324
37,35 a 39,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,37501020.0,17,2289324
38,35 a 39,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,34269519.0,12,2289324
38,35 a 39,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,18289609.0,8,2289324
38,35 a 39,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,31659696.0,16,2289324
39,35 a 39,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,35987272.0,15,2289324
39,35 a 39,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,2258168.0,2,2289324
39,35 a 39,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,40601879.0,17,2289324
39,35 a 39,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,48322867.0,21,2289324
40,40 a 44,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,56336226.0,20,2289324
40,40 a 44,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,1624886.0,1,2289324
40,40 a 44,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,1155568.0,1,2289324
40,40 a 44,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,56879557.0,28,2289324
40,40 a 44,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,1172860.0,1,2289324
40,40 a 44,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,53174585.0,22,2289324
41,40 a 44,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,45940052.0,16,2289324
41,40 a 44,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,1800796.0,1,2289324
41,40 a 44,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,44114688.0,22,2289324
41,40 a 44,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,4385662.0,1,2289324
41,40 a 44,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,58754521.0,26,2289324
42,40 a 44,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,98857725.0,33,2289324
42,40 a 44,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,2150418.0,1,2289324
42,40 a 44,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,93823121.0,55,2289324
42,40 a 44,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,56958932.0,20,2289324
43,40 a 44,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,167170639.0,47,2289324
43,40 a 44,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,9352521.0,3,2289324
43,40 a 44,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,73772732.0,39,2289324
43,40 a 44,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,10749745.0,3,2289324
43,40 a 44,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,39669582.0,21,2289324
44,40 a 44,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,247774622.0,66,2289324
44,40 a 44,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,1095967.0,1,2289324
44,40 a 44,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,100680821.0,47,2289324
44,40 a 44,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,8106027.0,3,2289324
44,40 a 44,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,27446338.0,18,2289324
45,45 a 49,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,310096824.0,85,2289324
45,45 a 49,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,6279768.0,2,2289324
45,45 a 49,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,199282639.0,69,2289324
45,45 a 49,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,5033877.0,2,2289324
45,45 a 49,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,121882977.0,37,2289324
46,45 a 49,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,595799022.0,135,2289324
46,45 a 49,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,4602329.0,2,2289324
46,45 a 49,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,4766036.0,2,2289324
46,45 a 49,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,579699234.0,150,2289324
46,45 a 49,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,9960052.0,3,2289324
46,45 a 49,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,71555153.0,28,2289324
47,45 a 49,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,891676011.0,196,2289324
47,45 a 49,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,3471282.0,2,2289324
47,45 a 49,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,5246104.0,2,2289324
47,45 a 49,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,1348587361.0,320,2289324
47,45 a 49,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,4496632.0,2,2289324
47,45 a 49,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,87157728.0,34,2289324
48,45 a 49,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,1496815290.0,312,2289324
48,45 a 49,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,13239757.0,4,2289324
48,45 a 49,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,1194175.0,1,2289324
48,45 a 49,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,2246191396.0,515,2289324
48,45 a 49,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,21302239.0,6,2289324
48,45 a 49,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,60066404.0,23,2289324
49,45 a 49,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,2099740628.0,423,2289324
49,45 a 49,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,14333331.0,2,2289324
49,45 a 49,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,2940456883.0,705,2289324
49,45 a 49,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,16192480.0,6,2289324
49,45 a 49,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,99567357.0,34,2289324
50,50 a 54,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,2380756186.0,459,2289324
50,50 a 54,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,8801720.0,4,2289324
50,50 a 54,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,1297548.0,1,2289324
50,50 a 54,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,3520107054.0,806,2289324
50,50 a 54,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,27964526.0,11,2289324
50,50 a 54,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,112981213.0,41,2289324
51,50 a 54,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,3317162018.0,606,2289324
51,50 a 54,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,28317009.0,8,2289324
51,50 a 54,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,6270464.0,5,2289324
51,50 a 54,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,4256494016.0,974,2289324
51,50 a 54,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,29185468.0,7,2289324
51,50 a 54,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,74778412.0,30,2289324
52,50 a 54,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,3749547509.0,632,2289324
52,50 a 54,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,34320354.0,7,2289324
52,50 a 54,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,10981528.0,4,2289324
52,50 a 54,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,4287338666.0,985,2289324
52,50 a 54,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,58347998.0,17,2289324
52,50 a 54,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,133686758.0,39,2289324
53,50 a 54,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,4380882324.0,729,2289324
53,50 a 54,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,28763084.0,7,2289324
53,50 a 54,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,2405792.0,1,2289324
53,50 a 54,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,4382897905.0,1025,2289324
53,50 a 54,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,46292177.0,15,2289324
53,50 a 54,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,129153912.0,44,2289324
54,50 a 54,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,4715722607.0,767,2289324
54,50 a 54,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,34892578.0,12,2289324
54,50 a 54,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,9469636.0,3,2289324
54,50 a 54,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,4217772228.0,981,2289324
54,50 a 54,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,58154609.0,18,2289324
54,50 a 54,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,107128216.0,39,2289324
55,55 a 59,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,4975193804.0,807,2289324
55,55 a 59,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,48985160.0,13,2289324
55,55 a 59,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,5369948.0,2,2289324
55,55 a 59,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,4732730129.0,1108,2289324
55,55 a 59,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,83095705.0,27,2289324
55,55 a 59,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,111003391.0,38,2289324
56,55 a 59,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,5302900405.0,829,2289324
56,55 a 59,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,101232357.0,21,2289324
56,55 a 59,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,12985377.0,5,2289324
56,55 a 59,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,4902913166.0,1129,2289324
56,55 a 59,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,115455731.0,31,2289324
56,55 a 59,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,170807745.0,52,2289324
57,55 a 59,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,5682214135.0,899,2289324
57,55 a 59,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,57045357.0,18,2289324
57,55 a 59,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,4655854.0,3,2289324
57,55 a 59,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,5051127199.0,1228,2289324
57,55 a 59,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,123062154.0,36,2289324
57,55 a 59,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,136461940.0,49,2289324
58,55 a 59,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,5602682125.0,873,2289324
58,55 a 59,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,104305789.0,30,2289324
58,55 a 59,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,10235990.0,6,2289324
58,55 a 59,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,4994405589.0,1233,2289324
58,55 a 59,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,118072639.0,40,2289324
58,55 a 59,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,120312107.0,42,2289324
59,55 a 59,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,5600895872.0,877,2289324
59,55 a 59,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,98418420.0,23,2289324
59,55 a 59,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,11519213.0,6,2289324
59,55 a 59,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,4658781258.0,1160,2289324
59,55 a 59,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,157907148.0,46,2289324
59,55 a 59,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,172167526.0,51,2289324
60,60 a 64,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,5243574337.0,836,2289324
60,60 a 64,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,110727227.0,30,2289324
60,60 a 64,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,3304347.0,2,2289324
60,60 a 64,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,4644202378.0,1115,2289324
60,60 a 64,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,117808696.0,34,2289324
60,60 a 64,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,175717304.0,59,2289324
61,60 a 64,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,5308413330.0,832,2289324
61,60 a 64,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,114016382.0,33,2289324
61,60 a 64,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,9738929.0,5,2289324
61,60 a 64,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,4840515917.0,1165,2289324
61,60 a 64,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,103311501.0,33,2289324
61,60 a 64,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,261582795.0,77,2289324
61,60 a 64,2021,Mujeres,Otros,Pasivos,Fiscal,0.0,2341867.0,1,2289324
62,60 a 64,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,4764718727.0,737,2289324
62,60 a 64,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,102247901.0,29,2289324
62,60 a 64,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,14948404.0,5,2289324
62,60 a 64,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,4588794685.0,1140,2289324
62,60 a 64,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,143592565.0,46,2289324
62,60 a 64,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,123228878.0,48,2289324
63,60 a 64,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,4781060436.0,780,2289324
63,60 a 64,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,96650568.0,24,2289324
63,60 a 64,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,8973856.0,5,2289324
63,60 a 64,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,4095320642.0,1034,2289324
63,60 a 64,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,106430740.0,35,2289324
63,60 a 64,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,195415366.0,64,2289324
63,60 a 64,2021,Mujeres,Otros,Pasivos,Fiscal,0.0,22831.0,1,2289324
64,60 a 64,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,4321011501.0,709,2289324
64,60 a 64,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,66003712.0,16,2289324
64,60 a 64,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,31352809.0,9,2289324
64,60 a 64,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,4318343920.0,1097,2289324
64,60 a 64,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,122014061.0,38,2289324
64,60 a 64,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,174801184.0,57,2289324
65,65 a 69,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,4917405435.0,759,2289324
65,65 a 69,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,72448345.0,23,2289324
65,65 a 69,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,9823989.0,5,2289324
65,65 a 69,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,4222567221.0,1070,2289324
65,65 a 69,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,80119276.0,26,2289324
65,65 a 69,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,192314411.0,50,2289324
66,65 a 69,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,4626921286.0,761,2289324
66,65 a 69,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,52830621.0,18,2289324
66,65 a 69,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,7252471.0,6,2289324
66,65 a 69,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,4362148430.0,1129,2289324
66,65 a 69,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,110181511.0,35,2289324
66,65 a 69,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,269059568.0,72,2289324
67,65 a 69,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,4253239145.0,731,2289324
67,65 a 69,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,23343892.0,8,2289324
67,65 a 69,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,6741940.0,4,2289324
67,65 a 69,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,4284436785.0,1167,2289324
67,65 a 69,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,40153086.0,18,2289324
67,65 a 69,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,229123196.0,65,2289324
68,65 a 69,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,4698601736.0,821,2289324
68,65 a 69,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,32284891.0,13,2289324
68,65 a 69,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,6934980.0,4,2289324
68,65 a 69,2021,Hombres,Otros,Pasivos,Fiscal,0.0,3600651.0,1,2289324
68,65 a 69,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,4078596014.0,1124,2289324
68,65 a 69,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,68956908.0,25,2289324
68,65 a 69,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,249178847.0,69,2289324
68,65 a 69,2021,Mujeres,Otros,Pasivos,Fiscal,0.0,3705914.0,1,2289324
69,65 a 69,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,4037033727.0,760,2289324
69,65 a 69,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,23173733.0,10,2289324
69,65 a 69,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,1127885.0,1,2289324
69,65 a 69,2021,Hombres,Otros,Pasivos,Fiscal,0.0,2814107.0,1,2289324
69,65 a 69,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,3883233781.0,1107,2289324
69,65 a 69,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,58670440.0,20,2289324
69,65 a 69,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,289205878.0,79,2289324
70,70 a 74,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,3459588550.0,655,2289324
70,70 a 74,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,12624371.0,6,2289324
70,70 a 74,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,8155787.0,6,2289324
70,70 a 74,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,3902127748.0,1084,2289324
70,70 a 74,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,47991882.0,19,2289324
70,70 a 74,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,241968553.0,68,2289324
71,70 a 74,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,3754264977.0,691,2289324
71,70 a 74,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,15478782.0,7,2289324
71,70 a 74,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,8704615.0,5,2289324
71,70 a 74,2021,Hombres,Otros,Pasivos,Fiscal,0.0,2292802.0,2,2289324
71,70 a 74,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,3908558980.0,1097,2289324
71,70 a 74,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,47870185.0,19,2289324
71,70 a 74,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,314933573.0,78,2289324
71,70 a 74,2021,Mujeres,Otros,Pasivos,Fiscal,0.0,3147380.0,2,2289324
72,70 a 74,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,3412703403.0,652,2289324
72,70 a 74,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,11599930.0,6,2289324
72,70 a 74,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,10615084.0,4,2289324
72,70 a 74,2021,Hombres,Otros,Pasivos,Fiscal,0.0,2758509.0,1,2289324
72,70 a 74,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,3298850754.0,949,2289324
72,70 a 74,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,44727456.0,17,2289324
72,70 a 74,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,221851653.0,56,2289324
72,70 a 74,2021,Mujeres,Otros,Pasivos,Fiscal,0.0,1853091.0,1,2289324
73,70 a 74,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,2853044539.0,575,2289324
73,70 a 74,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,5096799.0,3,2289324
73,70 a 74,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,1772016.0,2,2289324
73,70 a 74,2021,Hombres,Otros,Pasivos,Fiscal,0.0,1527971.0,1,2289324
73,70 a 74,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,2837123369.0,860,2289324
73,70 a 74,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,10003426.0,4,2289324
73,70 a 74,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,247230625.0,74,2289324
73,70 a 74,2021,Mujeres,Otros,Pasivos,Fiscal,0.0,4454174.0,1,2289324
74,70 a 74,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,3330309232.0,666,2289324
74,70 a 74,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,1248522.0,1,2289324
74,70 a 74,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,3069798.0,3,2289324
74,70 a 74,2021,Hombres,Otros,Pasivos,Fiscal,0.0,989821.0,1,2289324
74,70 a 74,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,2928547614.0,893,2289324
74,70 a 74,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,11189765.0,4,2289324
74,70 a 74,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,293755394.0,73,2289324
75,75 a 79,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,3103230359.0,597,2289324
75,75 a 79,2021,Hombres,Invalidez,Pasivos,Fiscal,0.0,3801938.0,2,2289324
75,75 a 79,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,886008.0,1,2289324
75,75 a 79,2021,Hombres,Otros,Pasivos,Fiscal,0.0,2155170.0,2,2289324
75,75 a 79,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,2638258150.0,847,2289324
75,75 a 79,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,31815201.0,9,2289324
75,75 a 79,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,304564334.0,76,2289324
76,75 a 79,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,2899120182.0,586,2289324
76,75 a 79,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,7545785.0,3,2289324
76,75 a 79,2021,Hombres,Otros,Pasivos,Fiscal,0.0,3100635.0,1,2289324
76,75 a 79,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,2653795664.0,874,2289324
76,75 a 79,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,17268369.0,5,2289324
76,75 a 79,2021,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,314563297.0,83,2289324
76,75 a 79,2021,Mujeres,Otros,Pasivos,Fiscal,0.0,5710802.0,3,2289324
77,75 a 79,2021,Hombres,Vejez,Pasivos,Fiscal,0.0,2750716512.0,526,2289324
77,75 a 79,2021,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,7372188.0,3,2289324
77,75 a 79,2021,Hombres,Otros,Pasivos,Fiscal,0.0,3239212.0,2,2289324
77,75 a 79,2021,Mujeres,Vejez,Pasivos,Fiscal,0.0,2498462419.0,833,2289324
77,75 a 79,2021,Mujeres,Invalidez,Pasivos,Fiscal,0.0,24067772.0,7,2289324
