edad,gq,year,sexo,tipobenr,estado,caja,mes,masaaportes,masamontoing,cantidad,sml,montoprom
61,60 a 64,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,115268323.91666667,16,2550307.0,7204270.244791667
61,60 a 64,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,18274809.333333336,3,2550307.0,6091603.111111112
61,60 a 64,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,65624747.41666666,11,2550307.0,5965886.128787878
62,60 a 64,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,110601558.41666667,13,2550307.0,8507812.185897436
62,60 a 64,2022,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,1966245.0,1,2550307.0,1966245.0
62,60 a 64,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,137068534.75,18,2550307.0,7614918.597222222
62,60 a 64,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,16627349.25,2,2550307.0,8313674.625
62,60 a 64,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,36597906.833333336,7,2550307.0,5228272.404761905
62,60 a 64,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,52204908.5,6,2550307.0,8700818.083333334
63,60 a 64,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,147617317.91666666,18,2550307.0,8200962.106481481
63,60 a 64,2022,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,2915414.8333333335,1,2550307.0,2915414.8333333335
63,60 a 64,2022,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,2115481.25,1,2550307.0,2115481.25
63,60 a 64,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,120546657.25,19,2550307.0,6344560.907894737
63,60 a 64,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,76938404.16666667,7,2550307.0,10991200.595238095
63,60 a 64,2022,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,3809597.1666666665,1,2550307.0,3809597.1666666665
63,60 a 64,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,44850815.99999999,10,2550307.0,4485081.6
63,60 a 64,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,26962829.25,6,2550307.0,4493804.875
64,60 a 64,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,230728553.08333334,23,2550307.0,10031676.221014494
64,60 a 64,2022,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,19665749.416666668,2,2550307.0,9832874.708333334
64,60 a 64,2022,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,11678743.5,2,2550307.0,5839371.75
64,60 a 64,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,159088952.75,19,2550307.0,8373102.77631579
64,60 a 64,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,72553195.08333334,8,2550307.0,9069149.385416668
64,60 a 64,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,45811921.33333333,10,2550307.0,4581192.133333333
64,60 a 64,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,103174012.66666667,16,2550307.0,6448375.791666667
65,65 a 69,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,421622003.6666666,42,2550307.0,10038619.134920634
65,65 a 69,2022,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,13047804.916666668,2,2550307.0,6523902.458333334
65,65 a 69,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,159965371.25,22,2550307.0,7271153.238636363
65,65 a 69,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,37329250.166666664,3,2550307.0,12443083.388888888
65,65 a 69,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,58342645.583333336,12,2550307.0,4861887.131944445
65,65 a 69,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,93109618.33333333,14,2550307.0,6650687.023809523
66,65 a 69,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,547354372.0,56,2550307.0,9774185.214285715
66,65 a 69,2022,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,18288258.0,2,2550307.0,9144129.0
66,65 a 69,2022,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,4755610.083333333,1,2550307.0,4755610.083333333
66,65 a 69,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,142216723.4166667,18,2550307.0,7900929.078703705
66,65 a 69,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,56539372.166666664,7,2550307.0,8077053.166666666
66,65 a 69,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,30000204.0,6,2550307.0,5000034.0
66,65 a 69,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,133860729.66666666,20,2550307.0,6693036.483333332
67,65 a 69,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,563309099.9166667,56,2550307.0,10059091.069940478
67,65 a 69,2022,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,8045247.083333333,1,2550307.0,8045247.083333333
67,65 a 69,2022,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,5154597.666666667,1,2550307.0,5154597.666666667
67,65 a 69,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,181424056.6666667,23,2550307.0,7888002.463768117
67,65 a 69,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,118039313.66666667,11,2550307.0,10730846.696969697
67,65 a 69,2022,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,5372944.083333333,1,2550307.0,5372944.083333333
67,65 a 69,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,47147802.83333333,7,2550307.0,6735400.404761904
67,65 a 69,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,59941835.58333334,9,2550307.0,6660203.953703705
68,65 a 69,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,535158134.7500002,51,2550307.0,10493296.759803925
68,65 a 69,2022,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,4047433.5833333335,1,2550307.0,4047433.5833333335
68,65 a 69,2022,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,18706368.5,3,2550307.0,6235456.166666667
68,65 a 69,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,214246974.83333337,26,2550307.0,8240268.262820514
68,65 a 69,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,131989227.66666667,11,2550307.0,11999020.696969697
68,65 a 69,2022,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,7923937.083333334,2,2550307.0,3961968.541666667
68,65 a 69,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,36150936.25,8,2550307.0,4518867.03125
68,65 a 69,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,86427636.0,11,2550307.0,7857057.818181818
69,65 a 69,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,501961747.50000006,50,2550307.0,10039234.950000001
69,65 a 69,2022,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,8816598.833333332,2,2550307.0,4408299.416666666
69,65 a 69,2022,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,12965324.25,3,2550307.0,4321774.75
69,65 a 69,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,210946284.91666663,24,2550307.0,8789428.538194442
69,65 a 69,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,114150532.5,12,2550307.0,9512544.375
69,65 a 69,2022,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,23580274.666666668,4,2550307.0,5895068.666666667
69,65 a 69,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,28960246.833333332,7,2550307.0,4137178.119047619
69,65 a 69,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,112432636.91666667,14,2550307.0,8030902.636904762
70,70 a 74,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,600992717.0833333,65,2550307.0,9246041.80128205
70,70 a 74,2022,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,14460020.666666668,3,2550307.0,4820006.888888889
70,70 a 74,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,146589101.5,18,2550307.0,8143838.972222222
70,70 a 74,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,129327306.08333334,14,2550307.0,9237664.720238095
70,70 a 74,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,38497149.50000001,9,2550307.0,4277461.055555556
70,70 a 74,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,123850030.91666667,17,2550307.0,7285295.93627451
71,70 a 74,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,524299113.83333343,57,2550307.0,9198230.067251464
71,70 a 74,2022,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,7968249.416666666,2,2550307.0,3984124.708333333
71,70 a 74,2022,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,3515290.3333333335,1,2550307.0,3515290.3333333335
71,70 a 74,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,96054173.25,12,2550307.0,8004514.4375
71,70 a 74,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,133778924.16666667,17,2550307.0,7869348.480392157
71,70 a 74,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,50986013.75000001,9,2550307.0,5665112.63888889
71,70 a 74,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,25047484.75,5,2550307.0,5009496.95
72,70 a 74,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,590874726.9166669,69,2550307.0,8563401.839371983
72,70 a 74,2022,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,11725798.333333332,2,2550307.0,5862899.166666666
72,70 a 74,2022,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,7047967.833333333,2,2550307.0,3523983.9166666665
72,70 a 74,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,97774018.25,14,2550307.0,6983858.446428572
72,70 a 74,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,137136608.50000003,17,2550307.0,8066859.323529414
72,70 a 74,2022,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,3699536.5,1,2550307.0,3699536.5
72,70 a 74,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,65022221.25,13,2550307.0,5001709.326923077
72,70 a 74,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,36282943.333333336,5,2550307.0,7256588.666666667
73,70 a 74,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,466924406.6666666,56,2550307.0,8337935.833333333
73,70 a 74,2022,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,5682079.75,2,2550307.0,2841039.875
73,70 a 74,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,58467650.75000001,7,2550307.0,8352521.535714286
73,70 a 74,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,95455068.08333333,11,2550307.0,8677733.462121211
73,70 a 74,2022,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,3799892.8333333335,1,2550307.0,3799892.8333333335
73,70 a 74,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,75086825.58333333,13,2550307.0,5775909.66025641
73,70 a 74,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,7828330.166666667,2,2550307.0,3914165.0833333335
74,70 a 74,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,441588320.0833333,50,2550307.0,8831766.401666665
74,70 a 74,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,59243530.083333336,8,2550307.0,7405441.260416667
74,70 a 74,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,138028795.91666666,16,2550307.0,8626799.744791666
74,70 a 74,2022,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,11274913.583333334,3,2550307.0,3758304.527777778
74,70 a 74,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,75618780.08333333,16,2550307.0,4726173.755208333
74,70 a 74,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,41582716.33333333,7,2550307.0,5940388.047619047
75,75 a 79,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,317717258.5833333,41,2550307.0,7749201.4288617885
75,75 a 79,2022,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,8382164.416666667,1,2550307.0,8382164.416666667
75,75 a 79,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,24895479.083333332,4,2550307.0,6223869.770833333
75,75 a 79,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,104122648.58333333,12,2550307.0,8676887.381944444
75,75 a 79,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,91682333.33333331,21,2550307.0,4365825.3968253955
75,75 a 79,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,9888379.583333332,2,2550307.0,4944189.791666666
76,75 a 79,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,308782148.5833333,40,2550307.0,7719553.714583333
76,75 a 79,2022,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,6591869.166666667,1,2550307.0,6591869.166666667
76,75 a 79,2022,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,3246629.0833333335,1,2550307.0,3246629.0833333335
76,75 a 79,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,23999544.666666668,4,2550307.0,5999886.166666667
76,75 a 79,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,79812061.66666669,11,2550307.0,7255641.969696972
76,75 a 79,2022,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,5493628.166666667,1,2550307.0,5493628.166666667
76,75 a 79,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,69384831.0,12,2550307.0,5782069.25
76,75 a 79,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,21797152.583333332,4,2550307.0,5449288.145833333
77,75 a 79,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,289555243.24999994,39,2550307.0,7424493.416666665
77,75 a 79,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,21737576.0,4,2550307.0,5434394.0
77,75 a 79,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,57801764.083333336,9,2550307.0,6422418.231481481
77,75 a 79,2022,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,9151055.75,2,2550307.0,4575527.875
77,75 a 79,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,39371914.75,10,2550307.0,3937191.475
77,75 a 79,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,10378024.75,2,2550307.0,5189012.375
78,75 a 79,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,375470367.3333333,53,2550307.0,7084346.553459119
78,75 a 79,2022,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,8989963.583333334,2,2550307.0,4494981.791666667
78,75 a 79,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,16908269.333333332,3,2550307.0,5636089.777777777
78,75 a 79,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,129353016.75,16,2550307.0,8084563.546875
78,75 a 79,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,64435873.66666667,16,2550307.0,4027242.104166667
79,75 a 79,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,235014859.08333337,38,2550307.0,6184601.554824563
79,75 a 79,2022,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,9096808.583333332,3,2550307.0,3032269.5277777775
79,75 a 79,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,59635119.416666664,10,2550307.0,5963511.941666666
79,75 a 79,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,52095752.91666666,13,2550307.0,4007365.608974358
80,80 a 84,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,185092216.25,28,2550307.0,6610436.294642857
80,80 a 84,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,6793512.75,1,2550307.0,6793512.75
80,80 a 84,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,116875561.24999997,18,2550307.0,6493086.736111109
80,80 a 84,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,37030679.16666667,8,2550307.0,4628834.895833334
80,80 a 84,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,10252251.833333332,2,2550307.0,5126125.916666666
81,80 a 84,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,187073312.66666672,29,2550307.0,6450803.885057473
81,80 a 84,2022,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,3435836.0833333335,1,2550307.0,3435836.0833333335
81,80 a 84,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,3625968.1666666665,1,2550307.0,3625968.1666666665
81,80 a 84,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,22870583.833333332,4,2550307.0,5717645.958333333
81,80 a 84,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,62089120.25,15,2550307.0,4139274.683333333
82,80 a 84,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,209462736.25,30,2550307.0,6982091.208333333
82,80 a 84,2022,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,3041092.3333333335,1,2550307.0,3041092.3333333335
82,80 a 84,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,19903354.666666668,3,2550307.0,6634451.555555556
82,80 a 84,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,109144061.91666666,23,2550307.0,4745393.9963768115
83,80 a 84,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,219317032.6666667,34,2550307.0,6450500.960784314
83,80 a 84,2022,Hombres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,4823357.666666667,1,2550307.0,4823357.666666667
83,80 a 84,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,27216709.833333332,4,2550307.0,6804177.458333333
83,80 a 84,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,126491036.49999999,30,2550307.0,4216367.883333333
84,80 a 84,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,156815500.75,25,2550307.0,6272620.03
84,80 a 84,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,5372271.833333333,1,2550307.0,5372271.833333333
84,80 a 84,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,51151568.083333336,7,2550307.0,7307366.869047619
84,80 a 84,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,87706061.41666666,20,2550307.0,4385303.070833333
85,85 y más,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,184593560.25,34,2550307.0,5429222.360294118
85,85 y más,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,17651868.5,3,2550307.0,5883956.166666667
85,85 y más,2022,Mujeres,Invalidez,Pasivos,Bancaria,12,0.0,4670601.583333333,1,2550307.0,4670601.583333333
85,85 y más,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,120339610.75,27,2550307.0,4457022.62037037
86,85 y más,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,197991870.0,34,2550307.0,5823290.294117647
86,85 y más,2022,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,7564256.0,2,2550307.0,3782128.0
86,85 y más,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,18459649.0,3,2550307.0,6153216.333333333
86,85 y más,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,6478454.916666667,1,2550307.0,6478454.916666667
86,85 y más,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,109673485.66666666,23,2550307.0,4768412.4202898545
87,85 y más,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,132697157.5833333,23,2550307.0,5769441.63405797
87,85 y más,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,12014837.083333334,2,2550307.0,6007418.541666667
87,85 y más,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,111523833.24999999,24,2550307.0,4646826.385416666
88,85 y más,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,158688728.58333334,30,2550307.0,5289624.286111112
88,85 y más,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,26562094.166666668,4,2550307.0,6640523.541666667
88,85 y más,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,117097086.08333333,26,2550307.0,4503734.080128205
89,85 y más,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,180638032.0,32,2550307.0,5644938.5
89,85 y más,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,6366792.25,1,2550307.0,6366792.25
89,85 y más,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,90604739.66666667,22,2550307.0,4118397.257575758
90,85 y más,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,120434000.74999999,20,2550307.0,6021700.0375
90,85 y más,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,15169933.833333334,3,2550307.0,5056644.611111111
90,85 y más,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,30641713.416666668,5,2550307.0,6128342.683333334
90,85 y más,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,102394230.58333333,24,2550307.0,4266426.274305555
91,85 y más,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,189162163.8333333,37,2550307.0,5112490.914414414
91,85 y más,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,3003928.6666666665,1,2550307.0,3003928.6666666665
91,85 y más,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,11285387.166666668,2,2550307.0,5642693.583333334
91,85 y más,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,170806252.6666667,43,2550307.0,3972238.4341085274
91,85 y más,2022,Mujeres,Otros,Pasivos,Bancaria,12,0.0,3746483.6666666665,1,2550307.0,3746483.6666666665
92,85 y más,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,123054390.83333334,23,2550307.0,5350190.905797102
92,85 y más,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,5875296.0,1,2550307.0,5875296.0
92,85 y más,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,101640504.08333336,23,2550307.0,4419152.351449276
93,85 y más,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,123223702.16666667,24,2550307.0,5134320.923611111
93,85 y más,2022,Hombres,Otros,Pasivos,Bancaria,12,0.0,4935244.916666667,1,2550307.0,4935244.916666667
93,85 y más,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,5824117.25,1,2550307.0,5824117.25
93,85 y más,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,97556489.83333334,23,2550307.0,4241586.514492754
94,85 y más,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,105388249.33333333,19,2550307.0,5546749.96491228
94,85 y más,2022,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,7081898.166666666,2,2550307.0,3540949.083333333
94,85 y más,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,5442312.75,1,2550307.0,5442312.75
94,85 y más,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,84051722.41666667,23,2550307.0,3654422.713768116
95,85 y más,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,118587436.66666667,22,2550307.0,5390338.03030303
95,85 y más,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,25077524.416666664,6,2550307.0,4179587.4027777775
96,85 y más,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,46216759.083333336,10,2550307.0,4621675.908333333
96,85 y más,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,55321667.5,15,2550307.0,3688111.1666666665
97,85 y más,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,31520052.916666664,7,2550307.0,4502864.702380952
97,85 y más,2022,Mujeres,Vejez,Pasivos,Bancaria,12,0.0,887536.4166666666,1,2550307.0,887536.4166666666
97,85 y más,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,51148434.58333334,12,2550307.0,4262369.548611112
98,85 y más,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,26859642.75,6,2550307.0,4476607.125
98,85 y más,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,27380588.916666668,7,2550307.0,3911512.7023809524
99,85 y más,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,10722508.166666668,2,2550307.0,5361254.083333334
99,85 y más,2022,Hombres,Invalidez,Pasivos,Bancaria,12,0.0,1434516.8333333333,1,2550307.0,1434516.8333333333
99,85 y más,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,43115951.416666664,12,2550307.0,3592995.9513888885
100,85 y más,2022,Hombres,Vejez,Pasivos,Bancaria,12,0.0,15139373.833333334,3,2550307.0,5046457.944444445
100,85 y más,2022,Mujeres,Pensión/Sobrevivencia,Pasivos,Bancaria,12,0.0,24235126.5,6,2550307.0,4039187.75
18,15 a 19,2023,Hombres,Activos,Activos,Ande,12,631600.0,6316000.0,1,2680373.0,6316000.0
18,15 a 19,2023,Mujeres,Activos,Activos,Ande,12,510000.0,5100000.0,3,2680373.0,1700000.0
19,15 a 19,2023,Hombres,Activos,Activos,Ande,12,2889480.6,28894806.0,17,2680373.0,1699694.4705882352
19,15 a 19,2023,Mujeres,Activos,Activos,Ande,12,1870000.0,18700000.0,11,2680373.0,1700000.0
20,20 a 24,2023,Hombres,Activos,Activos,Ande,12,4037018.6999999993,40370187.0,22,2680373.0,1835008.5
20,20 a 24,2023,Mujeres,Activos,Activos,Ande,12,1819817.3,18198173.0,8,2680373.0,2274771.625
21,20 a 24,2023,Hombres,Activos,Activos,Ande,12,7251409.9,72514099.0,29,2680373.0,2500486.172413793
21,20 a 24,2023,Mujeres,Activos,Activos,Ande,12,849362.5,8493625.0,5,2680373.0,1698725.0
